title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,date
Morning workout ☀️,"Nov 19, 2025, 8:49 PM","Nov 19, 2025, 9:35 PM",,Preacher Curl (Barbell),,,1,normal,27.22,9.0,,,,2025-11-19
Morning workout ☀️,"Nov 19, 2025, 8:49 PM","Nov 19, 2025, 9:35 PM",,Preacher Curl (Barbell),,,2,normal,27.22,7.0,,,,2025-11-19
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Pull Up (Assisted),,,0,normal,92.98643585,11.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Pull Up (Assisted),,,1,normal,92.98643585,7.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Incline Bench Press (Dumbbell),,,0,normal,27.22,14.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Incline Bench Press (Dumbbell),,,1,normal,27.22,10.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Incline Bench Press (Dumbbell),,,2,normal,27.22,6.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Pullover (Dumbbell),,,0,normal,15.88,11.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Pullover (Dumbbell),,,1,normal,15.88,10.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Seated Cable Row - Bar Grip,,,0,normal,63.5,14.0,,,,2025-11-18
Evening workout 🏋️,"Nov 18, 2025, 7:18 PM","Nov 18, 2025, 8:10 PM",,Seated Cable Row - Bar Grip,,,1,normal,63.5,9.0,,,,2025-11-18
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Lying Leg Curl (Machine),,,0,normal,63.5,13.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Lying Leg Curl (Machine),,,1,normal,63.5,10.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Leg Extension (Machine),,Knee stuff I guess,0,normal,36.29,25.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Leg Extension (Machine),,Knee stuff I guess,1,normal,36.29,22.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Standing Calf Raise (Machine),,,0,normal,149.69,13.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Standing Calf Raise (Machine),,,1,normal,149.69,10.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Romanian Deadlift (Barbell),,Tryin to feel the hamstrings more,0,normal,97.52,12.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Romanian Deadlift (Barbell),,Tryin to feel the hamstrings more,1,normal,70.31,8.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Hip Thrust (Machine),,,0,normal,40.82,10.0,,,,2025-11-17
Leg day,"Nov 17, 2025, 7:49 PM","Nov 17, 2025, 9:02 PM",,Hip Thrust (Machine),,,1,normal,40.82,8.0,,,,2025-11-17
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Hammer Curl (Dumbbell),,,0,normal,20.41,12.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Hammer Curl (Dumbbell),,,1,normal,20.41,8.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Hammer Curl (Dumbbell),,,2,normal,20.41,6.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,11.34,10.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,11.34,9.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Single Arm Triceps Pushdown (Cable),,,2,normal,11.34,8.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Overhead Press (Barbell),,Btn press,0,normal,22.68,11.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Overhead Press (Barbell),,Btn press,1,normal,22.68,9.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Overhead Press (Barbell),,Btn press,2,normal,22.68,8.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,38.56,13.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Rear Delt Reverse Fly (Machine),,,1,normal,38.56,9.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Rear Delt Reverse Fly (Machine),,,2,normal,38.56,8.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Preacher Curl (Barbell),,,0,normal,31.75,5.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Preacher Curl (Barbell),,,1,normal,27.22,9.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Preacher Curl (Barbell),,,2,normal,27.22,7.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Triceps Extension (Cable),,,0,normal,19.28,12.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Triceps Extension (Cable),,,1,normal,19.28,11.0,,,,2025-11-15
Afternoon workout 💪,"Nov 15, 2025, 4:32 PM","Nov 15, 2025, 4:41 PM",,Triceps Extension (Cable),,,2,normal,19.28,10.0,,,,2025-11-15
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Chest Fly (Machine),,,0,normal,72.57,15.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Chest Fly (Machine),,,1,normal,72.57,11.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Chest Fly (Machine),,,2,normal,72.57,9.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Pull Up,,,0,normal,92.98643585,11.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Pull Up,,,1,normal,92.98643585,6.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Pullover (Dumbbell),,,0,normal,13.61,13.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Pullover (Dumbbell),,,1,normal,13.61,10.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Pullover (Dumbbell),,,2,normal,13.61,8.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Incline Bench Press (Dumbbell),,,0,normal,27.22,13.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Incline Bench Press (Dumbbell),,,1,normal,27.22,10.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Incline Bench Press (Dumbbell),,,2,normal,27.22,7.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Lat Pulldown (Cable),,Not tracking this,0,normal,54.43,15.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,kelso shrug,,Used a machine this time,0,normal,40.82,15.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,kelso shrug,,Used a machine this time,1,normal,40.82,12.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,kelso shrug,,Used a machine this time,2,normal,40.82,10.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Lying Neck Curls (Weighted),,,0,normal,15.88,16.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Lying Neck Curls (Weighted),,,1,normal,15.88,13.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Lying Neck Extension (Weighted),,,0,normal,13.61,14.0,,,,2025-11-11
Late night workout 🌙,"Nov 11, 2025, 8:00 PM","Nov 11, 2025, 11:59 PM",,Lying Neck Extension (Weighted),,,1,normal,13.61,12.0,,,,2025-11-11
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Seated Leg Curl (Machine),,Feels kinda weird so doing two,0,normal,58.97,14.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Seated Leg Curl (Machine),,Feels kinda weird so doing two,1,normal,65.77,10.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Leg Extension (Machine),,Knee stuff I guess,0,normal,27.22,35.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Leg Extension (Machine),,Knee stuff I guess,1,normal,27.22,32.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Leg Extension (Machine),,Knee stuff I guess,2,normal,27.22,33.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Standing Calf Raise (Machine),,,0,normal,149.69,13.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Standing Calf Raise (Machine),,,1,normal,149.69,10.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Standing Calf Raise (Machine),,,2,normal,149.69,9.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Romanian Deadlift (Barbell),,Might need to use straps,0,normal,97.52,12.0,,,,2025-11-09
Leg day,"Nov 9, 2025, 4:17 PM","Nov 9, 2025, 7:40 PM",,Romanian Deadlift (Barbell),,Might need to use straps,1,normal,97.52,7.0,,,,2025-11-09
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Overhead Press (Barbell),,Behind the neck going to start slow,0,normal,20.41,12.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Overhead Press (Barbell),,Behind the neck going to start slow,1,normal,20.41,8.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Lateral Raise (Dumbbell),,,0,normal,11.34,20.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,10.21,12.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,10.21,10.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Single Arm Triceps Pushdown (Cable),,,2,normal,10.21,8.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Hammer Curl (Dumbbell),,,0,normal,20.41,11.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Hammer Curl (Dumbbell),,,1,normal,20.41,8.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Hammer Curl (Dumbbell),,,2,normal,20.41,6.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Preacher Curl (Barbell),,Will do forced reps to 15 every time for first set,0,normal,27.22,13.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Preacher Curl (Barbell),,Will do forced reps to 15 every time for first set,1,normal,27.22,6.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Preacher Curl (Barbell),,Will do forced reps to 15 every time for first set,2,normal,22.68,6.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Triceps Extension (Cable),,,0,normal,19.28,13.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Triceps Extension (Cable),,,1,normal,19.28,8.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Triceps Extension (Cable),,,2,normal,19.28,8.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Rear Delt Reverse Fly (Cable),,,0,normal,5.67,12.0,,,,2025-11-07
Afternoon workout 💪,"Nov 7, 2025, 5:20 PM","Nov 7, 2025, 5:56 PM",,Rear Delt Reverse Fly (Cable),,,1,normal,5.67,9.0,,,,2025-11-07
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Pull Up (Assisted),,Got fat lol,0,normal,92.98643585,10.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Pull Up (Assisted),,Got fat lol,1,normal,92.98643585,6.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Chest Fly (Machine),,,0,normal,72.57,15.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Chest Fly (Machine),,,1,normal,72.57,11.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Chest Fly (Machine),,,2,normal,72.57,9.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Pullover (Dumbbell),,,0,normal,13.61,12.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Pullover (Dumbbell),,,1,normal,13.61,10.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Pullover (Dumbbell),,,2,normal,13.61,8.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Incline Bench Press (Dumbbell),,,0,normal,27.22,12.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Incline Bench Press (Dumbbell),,,1,normal,27.22,8.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Incline Bench Press (Dumbbell),,,2,normal,27.22,7.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,Crunch (Machine),,,0,normal,27.22,11.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,kelso shrug,,,0,normal,40.82,15.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,kelso shrug,,,1,normal,40.82,12.0,,,,2025-11-04
Evening workout 🏋️,"Nov 4, 2025, 7:08 PM","Nov 4, 2025, 8:50 PM",,kelso shrug,,,2,normal,40.82,10.0,,,,2025-11-04
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Lying Leg Curl (Machine),,,0,normal,63.5,13.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Lying Leg Curl (Machine),,,1,normal,63.5,10.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Lying Leg Curl (Machine),,,2,normal,63.5,8.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Leg Extension (Machine),,Not exactly this just lightweight,0,normal,36.29,15.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Leg Extension (Machine),,Not exactly this just lightweight,1,normal,45.36,13.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Leg Extension (Machine),,Not exactly this just lightweight,2,normal,36.29,11.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Standing Calf Raise (Machine),,,0,normal,149.69,13.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Standing Calf Raise (Machine),,,1,normal,149.69,10.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Standing Calf Raise (Machine),,,2,normal,149.69,9.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Romanian Deadlift (Barbell),,,0,normal,97.52,11.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Romanian Deadlift (Barbell),,,1,normal,97.52,8.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Hip Thrust (Machine),,,0,normal,40.82,10.0,,,,2025-10-19
Leg day,"Oct 19, 2025, 4:14 PM","Oct 19, 2025, 8:48 PM",,Hip Thrust (Machine),,,1,normal,40.82,8.0,,,,2025-10-19
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Incline Bench Press (Dumbbell),,,0,normal,27.22,12.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Incline Bench Press (Dumbbell),,,1,normal,27.22,10.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Incline Bench Press (Dumbbell),,,2,normal,27.22,8.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Crunch (Machine),,,0,normal,27.22,11.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Lateral Raise (Dumbbell),,,0,normal,11.34,20.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Lateral Raise (Dumbbell),,,1,normal,11.34,16.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,38.56,13.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Rear Delt Reverse Fly (Machine),,,1,normal,38.56,9.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Rear Delt Reverse Fly (Machine),,,2,normal,38.56,8.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,10.21,12.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,10.21,11.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Single Arm Triceps Pushdown (Cable),,,2,normal,10.21,9.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Triceps Extension (Cable),,,0,normal,19.28,13.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Triceps Extension (Cable),,,1,normal,19.28,10.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Chest Fly (Machine),,,0,normal,72.57,15.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Chest Fly (Machine),,,1,normal,72.57,11.0,,,,2025-10-18
Push,"Oct 18, 2025, 6:21 PM","Oct 18, 2025, 7:53 PM",,Chest Fly (Machine),,,2,normal,72.57,9.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Pull Up (Assisted),,,0,normal,92.98643585,11.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Pull Up (Assisted),,,1,normal,74.84643585,8.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Pull Up (Assisted),,,2,normal,74.84643585,7.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Pull Up (Assisted),,,3,normal,68.03643585,7.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Pull Up (Assisted),,,4,normal,68.03643585,7.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Pull Up (Assisted),,,5,normal,68.03643585,8.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Hammer Curl (Dumbbell),,,0,normal,18.14,15.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Hammer Curl (Dumbbell),,,1,normal,18.14,10.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Hammer Curl (Dumbbell),,,2,normal,18.14,7.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Seated Cable Row - Bar Wide Grip,,,0,normal,31.75,13.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Seated Cable Row - Bar Wide Grip,,,1,normal,31.75,11.0,,,,2025-10-18
Pull,"Oct 18, 2025, 12:27 AM","Oct 18, 2025, 12:52 AM",,Seated Cable Row - Bar Wide Grip,,,2,normal,31.75,9.0,,,,2025-10-18
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Lying Leg Curl (Machine),,,0,normal,63.5,13.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Lying Leg Curl (Machine),,,1,normal,63.5,11.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Lying Leg Curl (Machine),,,2,normal,63.5,8.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Standing Calf Raise (Machine),,,0,normal,149.69,12.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Standing Calf Raise (Machine),,,1,normal,149.69,10.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Standing Calf Raise (Machine),,,2,normal,149.69,9.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Romanian Deadlift (Barbell),,,0,normal,97.52,11.0,,,,2025-10-13
Leg day,"Oct 13, 2025, 4:16 PM","Oct 13, 2025, 4:41 PM",,Romanian Deadlift (Barbell),,,1,normal,97.52,7.0,,,,2025-10-13
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Incline Bench Press (Dumbbell),,,0,normal,27.22,13.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Incline Bench Press (Dumbbell),,,1,normal,27.22,9.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Incline Bench Press (Dumbbell),,,2,normal,27.22,6.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Crunch (Machine),,,0,normal,27.22,10.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Lateral Raise (Dumbbell),,,0,normal,11.34,20.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Lateral Raise (Dumbbell),,,1,normal,11.34,16.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Lateral Raise (Dumbbell),,,2,normal,11.34,14.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,38.56,13.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Rear Delt Reverse Fly (Machine),,,1,normal,38.56,9.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Rear Delt Reverse Fly (Machine),,,2,normal,38.56,8.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,10.21,12.0,,,,2025-10-11
Push,"Oct 11, 2025, 7:36 PM","Oct 11, 2025, 9:13 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,10.21,11.0,,,,2025-10-11
